BMR,Required_Calorie
1062.858,1594.287
1056.01,1795.217
1106.521,1659.7815
1076.954,1615.431
1057.192,1797.2264
1025.27,1948.013
1045.202,1776.8434
1035.563,1553.3445
1072.273,1822.8641
1015.647,1929.7293
1052.694,1789.5798
1003.249,1906.1731
984.266,1870.1054
959.86,1823.734
1083.663,1625.4945
882.41,1500.097
1020.353,1938.6707
984.241,1476.3615
1110.423,1665.6345
1064.984,1810.4728
948.754,1802.6326
917.712,1743.6528
1027.789,1747.2413
964.406,1639.4902
1021.293,1736.1981
985.646,1675.5982
1051.928,1577.892
983.072,1474.608
1060.099,1802.1683
1033.167,1549.7505
1070.853,1820.4501
1044.353,1566.5295
1018.204,1527.306
1062.227,1805.7859
979.439,1469.1585
1031.752,1547.628
1003.642,1706.1914
999.964,1499.946
940.343,1786.6517
979.972,1861.9468
1038.033,1557.0495
1070.273,2033.5187
926.244,1574.6148
1050.798,1786.3566
967.766,1838.7554
1041.373,1562.0595
1047.881,1571.8215
1073.711,1825.3087
933.538,1587.0146
1067.526,1387.7838
1078.185,1832.9145
1033.315,1756.6355
1028.67,1748.739
1000.512,1900.9728
1048.249,1572.3735
1034.415,1551.6225
1077.019,2046.3361
995.265,1891.0035
926.376,1760.1144
1029.9,1750.83
1089.83,1852.711
1055.908,1583.862
1058.19,1587.285
1058.205,1798.9485
1031.382,1547.073
996.469,1494.7035
910.889,1730.6891
1052.113,1788.5921
968.444,1840.0436
1066.945,1813.8065
943.516,1792.6804
976.158,1659.4686
945.162,1606.7754
981.982,1178.3784
998.803,1498.2045
976.645,1464.9675
996.124,1693.4108
972.271,1847.3149
1030.105,1751.1785
1052.39,1789.063
1032.915,1549.3725
1042.395,1772.0715
1006.139,1207.3668
916.608,1741.5552
996.379,1195.6548
1072.859,1394.7167
916.173,1740.7287
969.806,1842.6314
987.787,1481.6805
1004.577,1707.7809
1092.547,1638.8205
990.196,1485.294
956.531,1243.4903
875.891,1664.1929
1013.377,1520.0655
1067.754,1601.631
913.24,1735.156
931.069,1582.8173
1011.523,1719.5891
1004.597,1707.8149
1116.869,1451.9297
982.632,1867.0008
1099.662,1649.493
1032.734,1549.101
1080.592,1404.7696
901.662,1713.1578
923.052,1753.7988
1039.883,1559.8245
921.614,1566.7438
999.549,1699.2333
1054.804,1582.206
972.316,1458.474
933.55,1587.035
1051.732,1577.598
1076.834,1615.251
1050.159,1575.2385
983.716,1672.3172
1042.87,1772.879
966.851,1837.0169
985.511,1872.4709
952.586,1619.3962
936.734,1592.4478
1021.05,1939.995
1021.627,1736.7659
1085.9,1846.03
941.738,1412.607
967.049,1643.9833
953.799,1812.2181
1022.025,1941.8475
1005.852,1911.1188
1080.303,1404.3939
967.451,1451.1765
1071.679,1607.5185
939.149,1784.3831
918.557,1745.2583
1075.143,1397.6859
927.085,1576.0445
1102.432,1874.1344
906.389,1722.1391
953.483,1620.9211
944.29,1605.293
924.533,1571.7061
968.204,1452.306
1061.699,1804.8883
1084.238,1626.357
1020.306,1734.5202
1080.548,1836.9316
924.366,1571.4222
920.849,1565.4433
945.589,1607.5013
1074.418,1611.627
1044.433,1566.6495
1057.258,1797.3386
1066.777,1600.1655
1062.58,1593.87
1027.011,1540.5165
1059.694,1589.541
1047.897,1571.8455
998.539,1897.2241
952.303,1809.3757
1073.641,1825.1897
1086.182,1629.273
1056.034,1584.051
1252.447,2379.6493
1284.853,2184.2501
1172.679,2228.0901
1171.73,2226.287
1234.401,1851.6015
1277.054,1660.1702
1215.901,1459.0812
1291.228,1678.5964
1204.658,1806.987
1245.088,2365.6672
1167.707,1518.0191
1344.875,2017.3125
1225.624,1593.3112
1192.908,1789.362
1195.825,1793.7375
1224.075,1591.2975
1234.35,1851.525
1200.735,1801.1025
1182.058,1773.087
1289.682,2192.4594
1178.766,1768.149
1271.112,1525.3344
1176.538,1529.4994
1179.616,2241.2704
1159.669,2203.3711
1201.681,1562.1853
1165.609,1515.2917
1288.436,2190.3412
1202.246,1803.369
1154.139,1500.3807
1212.463,1576.2019
1185.418,1778.127
1175.446,1763.169
1179.601,2241.2419
1291.876,2454.5644
1257.874,1509.4488
1174.436,1761.654
1244.842,1618.2946
1193.717,1790.5755
1206.372,1568.2836
1182.279,1773.4185
1305.439,1697.0707
1249.125,1498.95
1192.575,2027.3775
1182.189,1536.8457
1242.135,2360.0565
1269.517,2412.0823
1322.076,1586.4912
1351.413,1756.8369
1269.116,2411.3204
1280.898,1665.1674
1259.873,1637.8349
1208.315,1812.4725
1268.986,2411.0734
1300.948,1561.1376
1168.54,2220.226
1166.675,1750.0125
1173.073,1759.6095
1259.512,1637.3656
1168.025,1752.0375
1299.286,2208.7862
1287.682,1673.9866
1274.446,2166.5582
1218.262,1583.7406
1298.887,2208.1079
1228.786,1597.4218
1239.999,1487.9988
1208.153,1812.2295
1313.335,1576.002
1241.21,1613.573
1219.906,1585.8778
1207.947,1811.9205
1236.778,1484.1336
1252.914,1628.7882
1197.469,1556.7097
1290.053,2193.0901
1282.777,1667.6101
1285.672,2442.7768
1298.08,1557.696
1182.966,1537.8558
1297.022,1556.4264
1269.653,2158.4101
1218.129,1583.5677
1210.607,1452.7284
1179.509,1769.2635
1302.768,2475.2592
1263.727,2401.0813
1253.747,2382.1193
1244.83,1493.796
1296.257,1555.5084
1241.383,1613.7979
1174.51,1526.863
1367.309,2597.8871
1242.971,2361.6449
1282.616,2436.9704
1222.418,1466.9016
1370.944,1645.1328
1169.444,2221.9436
1277.639,1916.4585
1133.758,2154.1402
1255.595,2385.6305
1316.928,2238.7776
1305.592,1697.2696
1218.226,1583.6938
1250.586,2376.1134
1235.353,1482.4236
1288.593,2448.3267
1288.489,1932.7335
1188.802,1545.4426
1310.794,2490.5086
1157.665,1504.9645
1280.494,2432.9386
1244.668,2364.8692
1265.993,1645.7909
1248.838,1873.257
1158.555,2201.2545
1169.531,1754.2965
1230.764,1599.9932
1207.299,1810.9485
1184.76,1540.188
1164.235,2212.0465
1200.689,1560.8957
1203.653,1564.7489
1238.291,1857.4365
1208.992,1450.7904
1177.237,1765.8555
1268.782,2156.9294
1227.423,1595.6499
1189.338,2021.8746
1348.714,1618.4568
1284.415,2183.5055
1256.864,2388.0416
1137.683,1706.5245
1208.313,1570.8069
1206.921,1810.3815
1293.171,2457.0249
1295.226,2201.8842
1257.315,1634.5095
1351.582,2568.0058
1216.778,1581.8114
1226.51,1594.463
1271.094,1652.4222
1379.779,1793.7127
1221.147,1831.7205
1305.99,1567.188
1306.531,1698.4903
1304.23,2217.191
1240.649,1612.8437
1335.928,2538.2632
1262.6,2398.94
1337.782,1605.3384
1271.075,2160.8275
1226.006,1593.8078
1377.055,2616.4045
1278.159,1533.7908
1232.397,1602.1161
1156.573,1734.8595
1194.444,1552.7772
1277.031,2170.9527
1276.46,1659.398
1309.883,1571.8596
1256.854,1508.2248
1275.066,1530.0792
1151.586,1497.0618
1275.97,2424.343
1238.328,2352.8232
1189.781,1427.7372
1233.85,1604.005
1252.459,2379.6721
1174.591,2231.7229
1173.528,1525.5864
1179.263,2240.5997
1236.891,2350.0929
1186.634,1542.6242
1137.842,1479.1946
1206.037,1809.0555
1203.761,1805.6415
1250.568,2376.0792
1253.061,1628.9793
1158.956,1506.6428
1224.345,1591.6485
1306.257,1567.5084
1302.33,1953.495
1244.228,1493.0736
1322.698,2513.1262
1253.415,1629.4395
1285.71,2185.707
1181.319,2008.2423
1214.402,1578.7226
1123.07,1684.605
1293.759,1552.5108
1208.445,1450.134
1222.468,1589.2084
1263.564,1516.2768
1268.674,1522.4088
1164.703,2212.9357
1309.189,2225.6213
1177.971,1766.9565
1219.175,1463.01
1290.738,1936.107
1197.934,1796.901
1244.252,2364.0788
1269.847,1904.7705
1210.806,1816.209
1287.385,2446.0315
1285.563,2442.5697
1272.654,1527.1848
1239.295,2354.6605
1168.009,2219.2171
1248.78,2372.682
1294.424,2200.5208
1314.876,1972.314
1185.843,1778.7645
1205.48,1567.124
1195.024,1553.5312
1208.428,1450.1136
1208.722,1813.083
1198.797,1558.4361
1211.856,1454.2272
1220.25,1830.375
1304.452,2217.5684
1219.061,1828.5915
1291.067,2453.0273
1318.356,1582.0272
1267.373,2154.5341
1343.01,2014.515
1226.376,1839.564
1174.694,2231.9186
1162.694,1744.041
1265.919,2152.0623
1231.39,1847.085
1315.375,2236.1375
1252.719,2380.1661
1285.736,2185.7512
1219.705,1585.6165
1273.696,1655.8048
1189.353,1546.1589
1287.058,2187.9986
1236.087,1483.3044
1350.722,1755.9386
1160.979,1741.4685
1170.134,1521.1742
1207.174,1569.3262
1182.215,2246.2085
1307.425,2222.6225
1187.892,1781.838
1262.426,1893.639
1164.67,2212.873
1277.04,1532.448
1268.106,1648.5378
1172.242,1523.9146
1242.27,1490.724
1286.002,2443.4038
1219.483,1585.3279
1327.149,1990.7235
1230.399,1476.4788
1280.469,2176.7973
1185.949,1778.9235
1166.657,2216.6483
1212.313,1576.0069
1234.844,1605.2972
1181.981,2009.3677
1213.789,1456.5468
1197.09,1556.217
1266.291,1646.1783
1279.293,2430.6567
1192.432,1550.1616
1263.343,2400.3517
1260.575,1890.8625
1297.792,1687.1296
1265.271,2404.0149
1228.222,1473.8664
1161.121,2206.1299
1219.375,1585.1875
1263.197,1642.1561
1225.065,1837.5975
1231.402,1847.103
1177.655,2237.5445
1313.658,1707.7554
1345.081,1614.0972
1358.029,2037.0435
1289.414,2192.0038
1284.323,2183.3491
1255.07,1631.591
1373.095,1647.714
1217.805,1583.1465
1206.388,1809.582
1249.703,1624.6139
1241.415,1613.8395
1246.86,1496.232
1274.312,1911.468
1267.563,1647.8319
1230.662,1599.8606
1264.962,1644.4506
1173.28,1525.264
1277.591,1916.3865
1237.941,1856.9115
1180.724,1534.9412
1238.561,1486.2732
1237.803,1609.1439
1160.419,1740.6285
1279.611,1535.5332
1299.99,2209.983
1263.621,2400.8799
1281.969,2435.7411
1263.761,2401.1459
1215.483,1458.5796
1245.351,1868.0265
1198.456,1438.1472
1199.339,1799.0085
1223.028,1834.542
1279.794,1535.7528
1304.559,1565.4708
1242.927,1491.5124
1300.561,2210.9537
1163.222,2210.1218
1224.047,1591.2611
1198.165,1557.6145
1348.945,1753.6285
1229.765,1598.6945
1248.185,2371.5515
1243.879,1865.8185
1266.102,2405.5938
1182.646,1773.969
1230.231,1845.3465
1256.443,2387.2417
1200.169,1560.2197
1363.841,1636.6092
1226.615,1594.5995
1224.485,1591.8305
1166.531,1749.7965
1220.486,1464.5832
1186.054,1779.081
1300.729,2211.2393
1258.128,2390.4432
1174.59,1761.885
1192.185,1788.2775
1231.853,1601.4089
1272.289,1653.9757
1291.031,2452.9589
1322.785,2513.2915
1210.046,1573.0598
1180.38,1770.57
1365.264,2594.0016
1191.772,1787.658
1161.809,2207.4371
1348.605,1618.326
1253.485,1629.5305
1214.944,1457.9328
1226.859,1594.9167
1162.987,1744.4805
1349.272,1754.0536
1330.544,1596.6528
1180.87,1771.305
1370.939,2604.7841
1264.599,1643.9787
1269.33,1650.129
1187.607,2018.9319
1155.23,2194.937
1280.313,2432.5947
1221.178,1831.767
1218.062,1583.4806
1368.491,1642.1892
1331.723,1997.5845
1163.69,1512.797
1180.231,2242.4389
1262.498,1893.747
1337.304,2005.956
1181.852,1772.778
1254.527,2383.6013
1259.299,2392.6681
1221.834,1832.751
1295.17,2201.789
1230.555,1845.8325
1229.605,1844.4075
1133.521,1700.2815
1301.263,1951.8945
1205.819,1567.5647
1332.806,1732.6478
1190.325,1785.4875
1193.725,1551.8425
1219.135,1584.8755
1385.032,1800.5416
1318.169,2240.8873
1248.776,1623.4088
1152.053,1728.0795
1271.652,2416.1388
1176.825,2235.9675
1236.472,1607.4136
1184.025,1539.2325
1283.309,1668.3017
1284.945,2441.3955
1191.576,1787.364
1295.4,2202.18
1245.811,1619.5543
1266.208,2152.5536
1211.742,1454.0904
1209.089,1571.8157
1236.412,1854.618
1237.63,2351.497
1252.62,1628.406
1182.5,2246.75
1254.719,1882.0785
1210.022,1815.033
1191.409,2025.3953
1247.325,1870.9875
1298.749,1558.4988
1197.273,1795.9095
1153.335,1499.3355
1198.465,1797.6975
1308.993,1570.7916
1322.27,1586.724
1247.197,2369.6743
1170.444,2223.8436
1256.738,1508.0856
1175.423,2233.3037
1295.203,1554.2436
1321.862,1586.2344
1304.297,2217.3049
1253.874,1630.0362
1257.844,1635.1972
1139.054,1936.3918
1266.436,2406.2284
1245.261,2365.9959
1290.555,1677.7215
1163.606,2210.8514
1385.873,2355.9841
1256.712,1633.7256
1250.288,1875.432
1175.267,2233.0073
1393.124,1811.0612
1221.828,1466.1936
1262.284,2398.3396
1315.924,1710.7012
1255.129,1631.6677
1284.233,2440.0427
1227.715,1596.0295
1210.054,1452.0648
1148.615,1722.9225
1196.658,1794.987
1189.555,1546.4215
1232.411,1848.6165
1178.588,1767.882
1362.288,2043.432
1265.508,2151.3636
1202.274,1442.7288
1286.73,1544.076
1286.94,1673.022
1256.679,1508.0148
1186.592,1542.5696
1177.154,2236.5926
1255.692,1506.8304
1214.987,1579.4831
1233.526,1850.289
1154.554,2193.6526
1277.674,2172.0458
1149.322,1494.1186
1176.811,2235.9409
1231.295,1477.554
1296.221,2462.8199
1191.517,1429.8204
1195.56,1793.34
1249.117,1498.9404
1197.704,1796.556
1226.537,1471.8444
1266.995,2407.2905
1151.98,1727.97
1340.526,1742.6838
1294.209,1682.4717
1270.891,2414.6929
1298.116,2206.7972
1200.328,1560.4264
1308.143,1569.7716
1160.772,1741.158
1275.861,1913.7915
1229.168,1597.9184
1219.641,1585.5333
1372.221,1783.8873
1220.373,1586.4849
1220.565,1464.678
1268.971,2411.0449
1265.4,2151.18
1333.094,1599.7128
1313.126,1969.689
1188.975,1545.6675
1207.882,1811.823
1355.598,1762.2774
1358.829,1766.4777
1324.105,1588.926
1243.956,1617.1428
1344.215,2554.0085
1213.009,1819.5135
1206.848,1810.272
1146.853,1949.6501
1282.27,2436.313
1286.278,2443.9282
1284.968,2184.4456
1288.037,2447.2703
1273.187,2164.4179
1252.028,2378.8532
1241.326,1861.989
1284.416,2440.3904
1347.602,1751.8826
1217.24,1460.688
1208.811,1450.5732
1288.556,1932.834
1276.049,1531.2588
1173.203,1525.1639
1386.935,2357.7895
1165.761,2214.9459
1255.112,1631.6456
1213.579,1456.2948
1172.341,1524.0433
1234.281,1481.1372
1294.013,1552.8156
1320.119,1584.1428
1274.662,1911.993
1258.516,1887.774
1180.511,2242.9709
1183.4,1538.42
1237.114,2350.5166
1231.456,1600.8928
1206.238,1568.1094
1291.748,2454.3212
1219.88,1585.844
1211.431,1574.8603
1291.791,1550.1492
1229.811,1844.7165
1257.883,1886.8245
1174.103,1526.3339
1203.927,1565.1051
1179.653,1533.5489
1240.823,1613.0699
1268.559,1649.1267
1229.271,1843.9065
1225.962,1471.1544
1321.123,1717.4599
1376.572,1789.5436
1277.71,1661.023
1279.844,1535.8128
1282.772,2437.2668
1352.938,1758.8194
1180.979,1771.4685
1290.947,2194.6099
1231.565,1847.3475
1295.46,2461.374
1197.525,1556.7825
1173.758,1525.8854
1180.625,2243.1875
1159.29,1738.935
1167.634,1517.9242
1175.063,1527.5819
1231.948,1478.3376
1278.158,1917.237
1209.995,1572.9935
1236.048,1606.8624
1300.865,1691.1245
1210.701,1573.9113
1301.87,2213.179
1200.994,1801.491
1265.213,1897.8195
1279.125,1534.95
1267.844,2155.3348
1345.468,2556.3892
1274.933,2422.3727
1285.588,2185.4996
1274.2,2420.98
1270.359,1905.5385
1137.707,1479.0191
1185.448,1541.0824
1159.346,1739.019
1318.533,1977.7995
1257.698,2389.6262
1248.15,1497.78
1257.093,1508.5116
1174.114,1526.3482
1224.675,1837.0125
1192.043,1788.0645
1211.648,1575.1424
1297.713,1687.0269
1250.485,2375.9215
1176.196,1529.0548
1248.629,2372.3951
1216.969,1582.0597
1173.435,1760.1525
1172.757,1759.1355
1361.442,2042.163
1243.097,1616.0261
1366.386,2049.579
1269.088,2411.2672
1204.353,1565.6589
1143.897,1944.6249
1169.794,1754.691
1303.634,2476.9046
1250.552,1875.828
1279.848,2175.7416
1297.904,2206.4368
1277.468,2427.1892
1280.051,1664.0663
1210.953,1453.1436
1155.359,1501.9667
1215.117,1822.6755
1199.641,1439.5692
1269.684,2412.3996
1276.021,1531.2252
1209.407,1451.2884
1122.44,1459.172
1250.259,2375.4921
1322.912,1587.4944
1167.278,2217.8282
1309.634,2488.3046
1289.332,2191.8644
1305.365,2480.1935
1215.219,1579.7847
1244.401,1493.2812
1230.729,1846.0935
1141.853,1484.4089
1248.816,1498.5792
1272.955,1654.8415
1204.028,1565.2364
1265.076,1897.614
1191.162,1786.743
1169.085,1753.6275
1321.232,1585.4784
1137.708,1479.0204
1211.192,1816.788
1157.109,2198.5071
1282.22,2436.218
1257.542,2389.3298
1179.613,1769.4195
1250.727,1625.9451
1218.487,1827.7305
1238.071,2352.3349
1247.215,2369.7085
1193.472,1551.5136
1261.058,2396.0102
1292.026,2454.8494
1180.067,1534.0871
1262.492,2398.7348
1136.415,2159.1885
1173.622,2229.8818
1175.076,1527.5988
1221.609,1465.9308
1248.115,2371.4185
1224.838,1469.8056
1232.857,1479.4284
1289.564,1934.346
1234.618,1481.5416
1315.271,2235.9607
1182.18,2246.142
1261.595,1640.0735
1170.653,1521.8489
1249.082,1623.8066
1214.173,1821.2595
1309.29,2487.651
1245.139,1494.1668
1223.297,1590.2861
1255.194,2384.8686
1179.77,2241.563
1347.736,1752.0568
1329.022,1993.533
1245.118,2365.7242
1259.948,2393.9012
1339.142,2008.713
1319.197,2242.6349
1272.433,2163.1361
1354.064,1624.8768
1306.502,2221.0534
1295.518,1554.6216
1238.999,2354.0981
1314.604,2234.8268
1155.2,1501.76
1291.816,1550.1792
1238.502,2353.1538
1250.103,2375.1957
1240.473,1612.6149
1214.508,1457.4096
1343.419,1612.1028
1287.495,2446.2405
1330.216,1729.2808
1182.402,1537.1226
1182.396,1773.594
1209.901,1814.8515
1179.859,1533.8167
1264.831,2403.1789
1356.257,2576.8883
1226.498,1594.4474
1173.83,2230.277
1356.194,1763.0522
1248.993,2373.0867
1183.024,2011.1408
1285.618,2185.5506
1232.103,1601.7339
1286.93,1673.009
1216.64,1459.968
1286.643,2187.2931
1161.867,2207.5473
1162.07,2207.933
1141.228,2168.3332
1229.568,1598.4384
1197.238,1795.857
1229.587,1844.3805
1238.865,1610.5245
1268.389,1902.5835
1176.421,2235.1999
1241.105,2358.0995
1233.539,1603.6007
1287.949,2189.5133
1302.333,1953.4995
1244.844,2365.2036
1268.36,2409.884
1239.079,2354.2501
1189.338,1784.007
1244.037,2363.6703
1284.088,2439.7672
1301.24,1561.488
1261.056,1639.3728
1288.51,2190.467
1270.674,2160.1458
1280.453,2432.8607
1294.254,2200.2318
1254.693,2383.9167
1252.38,1502.856
1257.86,2389.934
1273.145,2164.3465
1212.965,1455.558
1242.042,1614.6546
1285.104,1542.1248
1216.442,1581.3746
1169.349,1754.0235
1316.314,1579.5768
1198.048,1797.072
1329.13,1594.956
1285.214,2441.9066
1216.307,1581.1991
1220.966,1831.449
1183.33,2248.327
1289.861,2192.7637
1241.903,1862.8545
1188.067,1544.4871
1314.72,2497.968
1300.687,1690.8931
1266.743,1646.7659
1205.566,1567.2358
1188.398,1544.9174
1280.872,1665.1336
1181.402,2244.6638
1235.806,1606.5478
1175.718,1763.577
1198.994,1798.491
1198.351,1797.5265
1342.992,1745.8896
1271.554,2415.9526
1273.835,2165.5195
1270.93,2160.581
1173.335,1525.3355
1302.747,1954.1205
1266.908,1520.2896
1231.366,1600.7758
1308.438,1570.1256
1229.965,1598.9545
1284.538,2183.7146
1348.254,2561.6826
1261.676,2397.1844
1184.896,1540.3648
1213.429,1456.1148
1193.341,1551.3433
1258.612,1887.918
1291.987,1937.9805
1308.258,1962.387
1291.17,1549.404
1268.267,2156.0539
1299.168,1559.0016
1234.802,1852.203
1236.8,1484.16
1275.478,2423.4082
1351.079,1621.2948
1253.72,2382.068
1248.72,1623.336
1275.468,1658.1084
1251.482,1626.9266
1228.205,1596.6665
1172.697,1524.5061
1138.429,1935.3293
1282.449,1923.6735
1268.628,1649.2164
1227.026,1595.1338
1212.449,1454.9388
1171.024,1756.536
1177.715,2237.6585
1225.553,1593.2189
1165.112,1747.668
1177.274,1530.4562
1188.4,1544.92
1273.638,2419.9122
1387.991,2359.5847
